都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
131181,1371804079,東京都,荒川区,療養通所それいゆ,リョウヨウツウショソレイユ,指定療養通所介護,東京都荒川区東尾久3-19-6,,35.747186400000000,139.771141700000040,03-6458-2890,03-5855-3745,1011505001836,一般社団法人ナースプラネット,1371804079,平日,,0,http://nurseplanet.jp/,,,,
131229,1392201057,東京都,葛飾区,ナーシングルームぽのぽの,ナーシングルームポノポノ,指定療養通所介護,東京都葛飾区東金町３丁目41-27笑和の郷　1階,笑和の郷　1階,35.774294500000000,139.871854800000000,03-5876-6577,03-5876-6577,7011801021953,株式会社ウッディ,1392201057,平日,,0,https://nursing-ponopono.com/,,,,
132128,1393500135,東京都,日野市,ラピオンナーシングデイサービス,ラピオンナーシングデイサービス,指定療養通所介護,東京都日野市豊田2-47-1ルネッサンスコート・とよだ1階,ルネッサンスコート・とよだ1階,35.655394600000000,139.383033599999980,042-843-3366,042-843-3367,4013401005777,株式会社ラピオン,1393500135,"平日,土曜日,祝日",,0,http://www.lapion-jp.com/nurse-station/,,,,
141046,1470401645,神奈川県,横浜市中区,横浜さくらんぼ療養通所介護,ヨコハマサクランボリョウヨウツウショカイゴ,指定療養通所介護,神奈川県横浜市中区翁町１－５－５関内スクエアービル１Ｆ,関内スクエアービル１Ｆ,35.441297000000000,139.637395200000010,045-681-5388,045-681-4088,6020002106639,有限会社ジャパンメディカルエンタープライズ,1470401645,平日,,30,http://sakura-nurse.jp,,,,
141071,1490700281,神奈川県,横浜市磯子区,悠ＹＯＵ療養通所,ユウユウリョウヨウツウショ,指定療養通所介護,神奈川県横浜市磯子区原町6-15ライオンズマンション根岸103,ライオンズマンション根岸103,35.417417600000000,139.628228400000000,045-349-4911,045-349-4912,5020001058601,悠の木株式会社,1490700281,"平日,祝日",,6,http://www.yu-noki.co.jp,,,,
141127,1473202214,神奈川県,横浜市旭区,横浜旭さくらんぼ療養通所介護,ヨコハマアサヒサクランボリョウヨウツウショカイゴ,指定療養通所介護,神奈川県横浜市旭区鶴ヶ峰本町３－６－３０久星鶴ヶ峰ハイツ１Ｆ,久星鶴ヶ峰ハイツ１Ｆ,35.478849800000000,139.539689500000000,045-958-1388,045-442-8898,6020002106639,有限会社ジャパンメディカルエンタープライズ,1473202214,平日,,8,http://sakura-nurse.jp/,,,,
141178,1473701546,神奈川県,横浜市青葉区,青葉区医師会　療養通所介護事業所,アオバクイシカイ　リョウヨウツウショカイゴジギョウショ,指定療養通所介護,神奈川県横浜市青葉区荏田北3-8-6,,35.559062300000000,139.548845499999970,045-910-0026,045-910-0027,5020005001516,一般社団法人横浜市青葉区医師会,1473701546,平日,,0,https://www.aobakumc.or.jp/daycare.html,,,,
141313,1495000612,神奈川県,川崎市川崎区,療養通所介護まこと,リョウヨウツウショカイゴマコト,指定療養通所介護,神奈川県川崎市川崎区大師駅前1-2-9ディアーナ川崎大師1F,ディアーナ川崎大師1F,35.533680457974020,139.726639620446860,044-280-6676,044-266-2189,1020005007673,医療法人　誠医会,1495000612,平日,木曜日は事業所メンテナンスにて利用者受け入れなし,9,https://daishist.org/,,,,
141372,1495600395,神奈川県,川崎市麻生区,ゆりがおか療養デイサービスセンター,ユリガオカリョウヨウデイサービスセンター,指定療養通所介護,神奈川県川崎市麻生区高石5-1-39,,35.607228200000000,139.520244300000060,044-712-3402,044-712-3405,2020001007809,株式会社日本アメニティーライフ協会,1495600395,"平日,土曜日,祝日",,0,,,,,
141526,1472607702,神奈川県,相模原市中央区,ハローケアセンター,ハローケアセンター,指定療養通所介護,神奈川県相模原市中央区相模原6-24-14光南ビル1階A号室,光南ビル1階A号室,35.574355800000000,139.375884499999980,042-730-5831,042-730-5832,3021001016451,株式会社　プラスキュアー,1472607702,"平日,土曜日,祝日",夏季休日：8/13～8/15　年末年始休日：12/29～1/3,9,http://www.hellonurse.co.jp/dayservice.html,,,,
141534,1492601693,神奈川県,相模原市南区,ぴっころもんど　さがみはら,ピッコロモンド　サガミハラ,指定療養通所介護,神奈川県相模原市南区大野台3-25-19エンプレス102,エンプレス102,35.550666499999980,139.400669799999970,042-768-7173,042-768-7174,6012305001583,一般社団法人　なれっじ・ネットワーク,1492601693,"平日,土曜日",,0,https://tampopo-piccolo.com/about-piccolo,,,,
142077,1472402468,神奈川県,茅ヶ崎市,療養通所マザー　こどもデイサービスにじ,リョウヨウツウショマザー　コドモデイサービスニジ,指定療養通所介護,神奈川県茅ヶ崎市柳島1-9-8,,35.324253752730975,139.383793132540860,0467-53-9925,0467-53-9926,7021001047179,株式会社マザー湘南,1472402468,"平日,土曜日",別途事業所が定める職員全体研修日等,9,https://mothershonan.com/,,,,
182010,1870102462,福井県,福井市,療養通所介護仁愛,リョウヨウツウショカイゴジンアイ,指定療養通所介護,福井市乾徳４丁目４番１０号,,36.071629800000000,136.205645199999930,0776-97-8011,0776-97-8022,,株式会社　仁愛ケアサービス,1870102462,平日,利用者の要望により土・日・祝日も相談に応じる,0,,,,,
214043,2172600971,岐阜県,池田町,療養通所介護サンビレッジ新生苑,リョウヨウツウショカイゴ　サンビレッジシンセイエン,指定療養通所介護,岐阜県揖斐郡池田町本郷１５０１番地,,35.444033500000000,136.575547799999980,0585-45-5545,0585-45-7131,3200005005896,社会福祉法人新生会,2172600971,平日,延長なし,3,https://www.sun-village.jp/,,,,
231088,2390800395,愛知県,名古屋市瑞穂区,療養通所介護あゝす,リョウヨウツウショカイゴアアス,指定療養通所介護,名古屋市瑞穂区竹田町3丁目11番地サンライズ江副1階,サンライズ江副1階,35.139288366098240,136.923761047256050,052-750-7070,052-750-7071,4180005020740,一般社団法人なごや在宅療養研究会,2390800395,"平日,土曜日,祝日",,0,https://www.naass.or.jp/,,,,
232017,2392000614,愛知県,豊橋市,メディカルサロンはーとらいふ,メディカルサロンハートライフ,指定療養通所介護,愛知県豊橋市牧野町字北原7番地１,,34.733173000000010,137.405819700000000,0532-75-1500,0532-38-8695,1010001161228,株式会社ｒｅｆｉｎｅ,2392000614,"平日,祝日",,,,,,,
232041,2392300261,愛知県,瀬戸市,ナーシングデイ柊,ナーシングデイ　ヒイラギ,指定療養通所介護,愛知県上松山町1-69,,35.233198800000000,137.082495700000000,0561-76-1012,0561-76-1013,3180002073817,有限会社シーズン,2392300261,平日,,,https://hiiragist.com/,,,,
232122,2373101837,愛知県,安城市,レスパイトステーション安あん,レスパイトステーションアンアン,指定療養通所介護,愛知県安城市赤松町的場145番地,,34.934393400000000,137.061809400000010,0566-91-8765,0566-91-8764,6180301017629,株式会社ＬＩＢＳ,2373101837,平日,,0,http://lib-s.com/,,,,
252018,2590100836,滋賀県,大津市,療養通所　always,リョウヨウツウショオールウェイズ,指定療養通所介護,滋賀県大津市追分町１６番２１号,,34.993545365588610,135.835341793254100,077-572-8093,077-572-8094,7160003001097,合同会社Ｂｒｉｄｇｅ,2590100836,"平日,土曜日",,6,bridge-nurse.com,,,,
252018,2570101192,滋賀県,大津市,有限会社ケアサポートリブ,ユウゲンガイシャケアサポートリブ,指定療養通所介護,滋賀県大津市仰木の里東一丁目15-20,,35.101189500000000,135.893367600000000,077-573-9508,077-573-2992,5160002004458,有限会社　ケアサポートリブ,2570101192,"平日,土曜日",12/29～1/3はお休み,0,http：//carelive,,,,
252034,2590300246,滋賀県,長浜市,療養通所介護　まほろば,リョウヨウツウショカイゴ　マホロバ,指定療養通所介護,滋賀県長浜市下坂中町200番地1,,35.365072300000000,136.284051900000000,0749-68-4027,0749-68-4010,7160005004775,社会福祉法人近江幸楽会,2590300246,"平日,祝日",,18,http：//o-kourakukai.or.jp,,,,
252107,2571300363,滋賀県,野洲市,デイケアセンターなかさと,デイケアセンターナカサト,指定療養通所介護,滋賀県野洲市八夫2077,,35.088773500000000,136.021453699999940,077-589-8310,077-589-8311,2160005008830,医療法人周行会,2571300363,平日,,0,http://www.konan-psy.or.jp,,,,
252131,2560590016,滋賀県,東近江市,公益社団法人滋賀県看護協会療養通所介護事業所,コウエキシャダンホウジンシガケンカンゴキョウカイリョウヨウツウショカイゴジギョウショ,指定療養通所介護,滋賀県東近江市八日市上之町1番39号公益社団法人滋賀県看護協会在宅ケアセンターみのり,公益社団法人滋賀県看護協会在宅ケアセンターみのり,35.114008200000000,136.204483500000000,0748-23-8654,0748-23-9077,8160005008346,公益社団法人滋賀県看護協会,2560590016,平日,,5,,,,,
261041,2690300161,京都府,京都市中京区,療養通所介護事業所HARU,リョウヨウツウショカイゴジギョウショハル,指定療養通所介護,壬生相合町18-9ウィズ高辻通1階,ウィズ高辻通1階,35.000321500000000,135.745783200000000,075-366-2522,075-366-2523,,株式会社ハイグランドケアセンターHARU,2690300161,平日,,0,https://hg-cc-haru.com,,,,
271209,2792000461,大阪府,大阪市住吉区,ナーシングデイやすらぎ,ナーシングデイヤスラギ,指定療養通所介護,大阪府大阪市住吉区帝塚山東五丁目７番１１-１０５号,,34.613884000000000,135.498090300000000,06-6655-1517,06-6655-1518,9120005008869,医療法人ハートフリーやすらぎ,2792000461,平日,,0,http://heartfree.or.jp/,,,,
271446,2776302073,大阪府,堺市西区,ペガサスレスパイトケアセンター,ペガサスレスパイトケアセンター,指定療養通所介護,大阪府堺市西区鳳北町10丁7番地ペガサスセンタービル1Ｆ,ペガサスセンタービル1Ｆ,34.544859100000000,135.461552799999940,072-262-0006,072-262-0056,6120105001173,社会医療法人ペガサス,2776302073,平日,,0,http://www.pegasus.or.jp/,,,,
271462,2796500300,大阪府,堺市北区,やちよ療養通所介護,ヤチヨリョウヨウツウショカイゴ,指定療養通所介護,大阪府堺市北区百舌鳥陵南町2丁680レジデンス光1階102,レジデンス光1階102,34.545573399999990,135.490174600000000,072-269-4338,072-269-4398,6120102013717,有限会社オフィスエイド,2796500300,平日,介護サービスを提供している日時は、（改行）月曜日から木曜日となります。祝日はお休みです。,3,https://www.care-station.org/,,,,
281077,2870701592,兵庫県,神戸市須磨区,MEIN　HAUS　デイ,マインハウス　デイ,指定療養通所介護,神戸市須磨区大手町6丁目2-11,,34.659051800000000,135.129397100000000,078-731-0055,078-731-0885,3140005004491,思葉会,2870701592,"平日,祝日",,9,https：//meinhaus1001.com,,,,
282049,2870905045,兵庫県,西宮市,ナーシングデイうぃずゆー,ナーシングデイウィズユー,指定療養通所介護,兵庫県西宮市樋之池町20-27,,34.752520273783745,135.317748448934940,0798-75-1136,0798-75-1146,7140002059320,有限会社在宅ケアーサービスまどか,2870905045,"平日,祝日",,0,madokakaiwai.okoshi-yasu.net,,,,
282073,2893300372,兵庫県,伊丹市,療養型デイサービスHIKARI,リョウヨウガタデイサービスヒカリ,指定療養通所介護,兵庫県伊丹市山田5丁目3-3スギ薬局2階,スギ薬局2階,34.772241000000000,135.384393199999980,072-781-8500,072--781-8511,2120001136580,株式会社ナッセ,2893300372,"平日,祝日",12/30～1/3は冬季休業,4,care-village@necess.jp,,,,
283819,2872800400,兵庫県,稲美町,療養通所介護事業所　ひだまり畑,リョウヨウツウショカイゴジギョウショ　ヒダマリバタケ,指定療養通所介護,加古郡稲美町加古5141番地,,34.760783500000000,134.907590400000000,079-492-7121,079-492-7102,3140005009210,社会福祉法人　稲美町社会福祉協議会,2872800400,平日,ただし、管理者が指定した日、国民の祝日及び12月29日～1月3日までを除きます。,5,,,,,
372013,3770107435,香川県,高松市,花ファミリーケア,ハナファミリーケア,指定療養通所介護,香川県高松市松島町2丁目12番8号,,34.338651500000000,134.065412100000000,087-802-2237,087-802-2238,9470005005402,一般社団法人在宅療養ネットワーク,3770107435,平日,祝日に関して…利用者様の体調管理必要時は、相談に応じます。,6,https://ryouyounet.org,,,,
372013,3790100717,香川県,高松市,ゆずぽっぷ,ユズポップ,指定療養通所介護,香川県高松市松島町2丁目12番8号,,34.338693600000000,134.065227800000000,0878022237,0878022238,9470005005402,一般社団法人在宅療養ネットワーク,3790100717,平日,祝日に関して…利用者様の体調管理必要時は、相談に応じます。,9,https://ryouyounet.org,,,,
373249,3771200528,香川県,小豆島町,ケアサポートつばさ療養通所介護,株式会社ケアサポートツバサ,指定療養通所介護,香川県小豆郡小豆島町神懸通甲１６６２－１,,34.491766714946735,134.302655730688460,０８７９－８２－５１２７,０８７９－８１５１３４,2470001012474,株式会社ケアサポートつばさ,3771200528,"平日,祝日",月曜日～金曜日まで祭日も営業し家族の負担軽減に努めます。,10,https://www.tubasa-shodoshima.com,,,,
382019,3870110651,愛媛県,松山市,療養通所介護ひなたぼっこ２,リョウヨウツウショカイゴヒナタボッコニ,指定療養通所介護,愛媛県松山市平井町甲3250-5,,33.807132855954606,132.819124795539920,089-970-6330,089-955-7881,5011005003775,公益財団法人日本訪問看護財団,3870110651,平日,,,https://jvnf.or.jp/hinatabokko/,,,,
382019,3870110644,愛媛県,松山市,療養通所介護ひなたぼっこ１,リョウヨウツウショカイゴヒナタボッコイチ,指定療養通所介護,愛媛県松山市平井町甲3250番地5,,33.807115026450866,132.819140888794000,089-970-6330,089-955-7881,5011005003775,公益財団法人日本訪問看護財団,3870110644,"平日,祝日",,0,https://jvnf.or.jp/hinatabokko/,,,,
382019,3870105867,愛媛県,松山市,済生会なでしこハウス,サイセイカイナデシコハウス,指定療養通所介護,愛媛県松山市山西町846-1,,33.851445111590850,132.722040725613050,089-992-9326,089-992-9327,3010405001696,社会福祉法人恩賜財団済生会支部愛媛県済生会,3870105867,"平日,祝日",暴風など送迎が困難であると判断した場合、休みとさせていただくことがあります。,13,http://saimatsu-houmon.com/,,,,
382035,3870300948,愛媛県,宇和島市,医師会通所看護　さくらまち,イシカイツウショカンゴ　サクラマチ,指定療養通所介護,宇和島市　桜町1番50号,,33.214888500000000,132.564871000000040,0895-24-3987,0895-23-5322,4500005006987,一般社団法人　宇和島医師会,3870300948,平日,,7,https://uwajima-med.jp/nursing.html,,,,
382035,3870301771,愛媛県,宇和島市,ナーシングデイゆらり,ナーシングデイユラリ,指定療養通所介護,愛媛県宇和島市宮下甲８５３番地1,,33.211496799999990,132.550355600000020,0895-28-6810,0895-28-6772,2500005007302,一般社団法人在宅ケアサポートゆらり,3870301771,平日,,3,,,,,
401340,4091100620,福岡県,福岡市南区,楽らく療養通所プルーンベリーハウス,ラクラクリョウヨウツウショプルーンベリーハウス,指定療養通所介護,福岡県福岡市南区野多目1丁目10-331階,1階,33.542097397954200,130.425224530688440,092-984-1413,092-982-0601,1290001071738,株式会社アイランドケア,4091100620,"平日,土曜日",,,https://rakusapo.net/,,,,
462012,4670107921,鹿児島県,鹿児島市,療養通所介護事業所みなみ風,リョウヨウツウショカイゴジギョウショミナミカゼ,指定療養通所介護,鹿児島市下竜尾町10-3,,31.604139914544300,130.560492637525500,099-813-7327,099-813-7308,2340005005578,公益社団法人鹿児島共済会,4670107921,平日,,9,http://www.nanpuh.or.jp/,,,,
462080,4670800913,鹿児島県,出水市,レストケア出水在宅医療センター,レストケアイズミザイタクイリョウセンター,指定療養通所介護,鹿児島県出水市上知識町806番地,,32.081603200000000,130.341017800000030,0996-63-1100,0996-63-2345,3340001012065,株式会社エルリストン,4670800913,"平日,土曜日,祝日",,0,restcare.co.jp,,,,
462080,4670800673,鹿児島県,出水市,レストケア出水在宅医療センター(レストケア出水　デイ・ホスピスセンター蘭）,レストケアイズミザイタクイリョウセンター（レストケアイズミ　デイ・ホスピスセンターラン）,指定療養通所介護,上知識町806番地,,32.081603200000000,130.341017800000030,0996-63-1100,0996-63-2345,3340001012065,株式会社エルリストン,4670800673,"平日,土曜日,祝日",,18,http://www5.synapse.ne.jp/restcare/aisatsu.htm,,,,
462241,4674400157,鹿児島県,伊佐市,整形外科松元病院療養通所介護,セイケイゲカマツモトビョウインリョウヨウツウショカイゴ,指定療養通所介護,鹿児島県伊佐市大口里491-2,,32.060888648674980,130.604241262565660,0995-22-1101,0995-22-2946,3340005002698,医療法人恵明会,4674400157,"平日,土曜日,祝日",盆休み、年末年始休みあり,0,http://www.matsumoto-hp.net/,,,,
