都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
011037,0190200634,北海道,札幌市東区,デイサービスセンター　きずな,デイサービスセンターキズナ,認知症対応型通所介護,北海道札幌市東区北35条東28丁目9－11,,43.099686010731440,141.393328632227740,011-787-1853,011-789‐5615,1430005011782,社会福祉法人　三草会,0190200634,"平日,土曜日,祝日",12月31日～1月3日は営業しておりません。,4,http://www.sansoukai-welfare.jp/spr_kizuna.html,,,,
011045,0190500611,北海道,札幌市白石区,ごう内科デイサービスセンター,ゴウナイカデイサービスセンター,認知症対応型通所介護,札幌市白石区栄通21丁目１番16号,,43.023699600000000,141.440490299999960,011－850－5060,011ー850－5001,,医療法人　孝佑会,0190500611,"平日,土曜日,日曜日,祝日",,0,http://gonaika.com/,,,,
011045,0190501627,北海道,札幌市白石区,ごう内科デイサービスセンター,ゴウナイカデイサービスセンター,認知症対応型通所介護,北海道札幌市白石区栄通21丁目1番16号,,43.023715287091440,141.440490299999940,011-850-5060,011-850-5001,8430005012725,医療法人孝友会,0190501627,"平日,土曜日,祝日",,0,http://gonaika.com/,,,,
011045,0190501296,北海道,札幌市白石区,デイサービスいきいき,デイサービスイキイキ,認知症対応型通所介護,北海道札幌市白石区北郷9条3丁目3番1号,,43.070127400000000,141.421403100000020,011-875-8011,011-875-8013,1430001027964,株式会社オストジャパングループ,0190501296,"平日,土曜日,祝日",,,,,,,
011061,0170500177,北海道,札幌市南区,ドリームハウス認知症対応型通所介護事業所,ドリームハウスニンチショウタイオウガタツウショカイゴジギョウショ,認知症対応型通所介護,北海道札幌市南区北ノ沢1819-9,,43.008680999999996,141.323357300000000,011-572-7877,011-572-3222,7430005000607,社会福祉法人前田記念福祉会,0170500177,"平日,土曜日,祝日",,12,http://maedakinen.org/,,,,
011061,0190500033,北海道,札幌市南区,和幸園芸術の森デイサービスセンターのえるの森,ワコウエンゲイジュツノモリデイサービスセンターノエルノモリ,認知症対応型通所介護,札幌市南区石山東7丁目1-55,,42.952185500000000,141.344327100000000,011-594-2077,011-594-2088,7430005000680,社会福祉法人　北海道ハピニス,0190500033,"平日,土曜日,祝日",,12,http://hapinisu.com,,,,
011061,0170502934,北海道,札幌市南区,デイサービスふるさと,デイサービスフルサト,認知症対応型通所介護,北海道札幌市南区石山東7丁目11番7号,,42.953243099999990,141.344940800000000,0115921775,0115921275,5430002035079,株式会社優和サービス,0170502934,平日,,0,https://yuuwa-kaigo.com/,,,,
011070,0170401095,北海道,札幌市西区,サテラホーム　デイサービス,サテラホーム　デイサービス,認知症対応型通所介護,北海道札幌市西区発寒１１条４丁目５番１号,,43.093978100000000,141.290649600000050,011-667-8787,011-667-0755,,サテラホーム有限会社,0170401095,"平日,土曜日,日曜日,祝日",,3,,,,,
011070,0170401707,北海道,札幌市西区,デイサービス喜望蓬,デイサービスキボウホウ,認知症対応型通所介護,北海道札幌市西区発寒10条2丁目4番10号,,43.089154000000000,141.296596499999960,011-664-6100,011-664-6100,7430001030343,株式会社ライフ・クリエイト,0170401707,"平日,土曜日,祝日",,6,http://kibouhou8.jp,,,,
011070,0190400572,北海道,札幌市西区,デイサービスせーじゅ,デイサービスセージュ,認知症対応型通所介護,北海道札幌市西区山の手４条５丁目３－２２複合施設せーじゅ１F,複合施設せーじゅ１F,43.070528044741950,141.293024142852800,011-618-7111,011-618-7111,2430005001452,医療法人耕仁会,0190400572,"平日,土曜日,祝日",年末年始（１２月３０日～１月３日）はお休みさせて頂きます。,5,https://www.sapporo-ohta.or.jp/DS,,,,
011070,0190400440,北海道,札幌市西区,デイサービスそらいろ,デイサービスソライロ,認知症対応型通所介護,北海道札幌市西区西野７条３丁目１番２０号ケアタウン徳洲会札幌西,ケアタウン徳洲会札幌西,43.066400300000000,141.272819000000030,011-665-2390,011-666-3335,9040001021495,株式会社ケアネット徳洲会,0190400440,"平日,土曜日,祝日",令和23年3月より土曜営業再開,12,http://care-net.co.jp/,,,,
011088,0190502252,北海道,札幌市厚別区,ＳＯＭＰＯケア　札幌青葉　デイサービス,ソンポケア　サッポロアオバ　デイサービス,認知症対応型通所介護,北海道札幌市厚別区青葉町13丁目5番5号,,43.032707900000000,141.480208500000000,011-802-1005,011-802-1006,1260001015656,ＳＯＭＰＯケア株式会社,0190502252,"平日,土曜日,祝日",なし,12,http://www.sompocare.com,,,,
011088,0190501478,北海道,札幌市厚別区,デイサービス　くらしさ厚別,ディサービスクラシサアツベツ,認知症対応型通所介護,札幌市厚別区厚別西4条4丁目5-2,,43.052839000000000,141.464119900000010,011-893-9043,011-893-9044,7430002038781,株式会社元気な介護,0190501478,"平日,土曜日,祝日",なし,0,http://genkinakaigo.co.jp,,,,
011088,0170500268,北海道,札幌市厚別区,厚別栄和荘デイサービスセンター,アツベツエイワソウデイサービスセンター,認知症対応型通所介護,北海道札幌市厚別区厚別町山本750番地6号,,43.058543900000000,141.462566899999960,011-896-5014,011-896-5015,7430005000540,社会福祉法人栄和会,0170500268,"平日,土曜日,祝日",定休日以外の休み：年末年始（12月31日～1月2日）,12,https://www.eiwakai.or.jp,,,,
011088,0170503619,北海道,札幌市厚別区,デイサービスもみじの家,デイサービスモミジノイエ,認知症対応型通所介護,北海道札幌市厚別区もみじ台西３丁目１－８,,43.033663300000000,141.486066199999980,011-899-7733,011-899-7700,7430005000557,社会福祉法人協立いつくしみの会,0170503619,"平日,土曜日,祝日",祝祭日の場合であっても曜日が月～土曜日の場合は営業しています。,12,http://www.karipu.jp/,,,,
011088,0190502591,北海道,札幌市厚別区,デイサービスすずらん荘,デイサービススズランソウ,認知症対応型通所介護,北海道札幌市厚別区厚別西3条5丁目5番25号,,43.052211000000000,141.469358600000000,011-894-3000,011-894-3100,6430002019881,有限会社ラピネス,0190502591,"平日,土曜日,日曜日,祝日",,0,,,,,
011096,0190400655,北海道,札幌市手稲区,愛の家グループホーム札幌星置,アイノイエグループホームサッポロホシオキ,認知症対応型通所介護,北海道札幌市手稲区星置3条9丁目８－１１,,43.139749900000000,141.190748800000000,011-688-3390,011-688-3391,5430001028174,メディカル・ケア・サービス北海道株式会社,0190400655,平日,,0,gh-080@mcsg.co.jp,,,,
011096,0190400291,北海道,札幌市手稲区,デイサービスいろはな,デイサービスイロハナ,認知症対応型通所介護,札幌市手稲区曙8条1丁目1－16,,43.140171899999984,141.240111999999950,011-624-7757,011-624-7768,2430001061211,株式会社いろはなケアサービス,0190400291,"平日,土曜日,祝日",,10,http://irohana.co.jp/,,,,
011096,0190400556,北海道,札幌市手稲区,認知症対応型デイサービスセンターもえんち手稲,ニンチショウタイオウガタデイサービスセンターモエンチテイネ,認知症対応型通所介護,北海道札幌市手稲区明日風３丁目11-1認知症対応型デイサービスセンターもえんち手稲,認知症対応型デイサービスセンターもえんち手稲,43.138671600000010,141.223701900000040,011-691-3888,011-691-3666,3450001009224,株式会社萌福祉サービス,0190400556,"平日,祝日",,12,http://moe-hukushi.com/,,,,
011096,0190400473,北海道,札幌市手稲区,手稲渓仁会デイサービス織彩,テイネケイジンカイデイサービスシキサイ,認知症対応型通所介護,北海道札幌市手稲区前田2条10丁目1番7号,,43.120830100000000,141.249259899999970,011-685-3328,011-685-3880,5430005000583,社会福祉法人渓仁会,0190400473,"平日,土曜日,祝日",,12,http://www.keijinkai.com/tsumugi/,,,,
011096,0170401442,北海道,札幌市手稲区,デイサービスつつじ,デイサービスツツジ,認知症対応型通所介護,札幌市手稲区金山1条2丁目1番39号,,43.129405500000000,141.206773399999970,011-686-7700,011-686-7800,7430001026283,株式会社道央ケアセンター,0170401442,"平日,祝日",なし,0,http://douou-care.co.jp/,,,,
011100,0110317328,北海道,札幌市清田区,鈴木内科デイサービスセンターきよた,スズキナイカデイサービスセンターキヨタ,認知症対応型通所介護,北海道札幌市清田4条2丁目10-25鈴木内科デイサービスセンターきよた,鈴木内科デイサービスセンターきよた,42.997627100000000,141.430790000000000,011-882-4188,011-882-4188,,鈴木内科デイサービスセンターきよた,0110317328,"平日,土曜日,祝日",,,http://www.suzukinaika.or.jp,,,,
011100,0170503916,北海道,札幌市清田区,鈴木内科デイサービスセンターきよたⅡ,スズキナイカデイサービスセンターキヨタツー,認知症対応型通所介護,北海道札幌市清田区清田4条2丁目10-27鈴木内科デイサービスセンターきよたⅡ,鈴木内科デイサービスセンターきよたⅡ,42.997782600000000,141.430489999999960,011-882-2347,011-882-2347,,鈴木内科デイケアセンターきよたⅡ,0170503916,平日,,,http//www.suzukinaika.or.jp,,,,
011100,0190501080,北海道,札幌市清田区,デイサービスゆめいろ,デイサービスユメイロ,認知症対応型通所介護,北海道札幌市清田区里塚２条２丁目４番２１号ケアタウン徳洲会札幌南,ケアタウン徳洲会札幌南,42.989262299999970,141.461529400000020,011-887-8075,011-881-7128,9040001021495,株式会社ケアネット徳洲会,0190501080,"平日,祝日",,12,https://care-net.co.jp/,,,,
011100,0170500284,北海道,札幌市清田区,デイサービスセンター　ノテふるさと,デイサービスセンターノテフルサト,認知症対応型通所介護,札幌市清田区真栄４３４番地６,,42.972199600000000,141.432388599999970,011-885-8822,011-885-5949,3430005000585,社会福祉法人ノテ福祉会,0170500284,"平日,土曜日,祝日",年末年始（12月30日～1月3日）休業,12,http://www.note.or.jp/facilities/details/28/,,,,
011100,0170501233,北海道,札幌市清田区,パストラルデイサービス,パストラルデイサービス,認知症対応型通所介護,札幌市清田区平岡４条３丁目２３－２７グループホームパストラル,グループホームパストラル,43.004449300000000,141.456840000000060,011-887-5227,011-887-5228,8430002033856,有限会社エイチ・ティ・エス,0170501233,"平日,土曜日,日曜日,祝日",,0,http://www.hts-grouphome.com/,,,,
011100,0190500132,北海道,札幌市清田区,シャイニングの森のデイサービス,シャイニングノモリノデイサービス,認知症対応型通所介護,札幌市清田区美しが丘４条７丁目７－１２,,42.976100000000000,141.460094300000040,011-886-1044,011-886-1043,6430002035177,有限会社　シャイニング,0190500132,"平日,土曜日,日曜日,祝日",,6,http://www.totorono-mori.com/,,,,
012025,0191400118,北海道,函館市,ニチイケアセンター函館桔梗,ニチイケアセンターハコダテキキョウ,認知症対応型通所介護,北海道函館市桔梗3丁目22番10号,,41.847854300000010,140.729437500000020,0138-34-5911,0138-34-5912,,株式会社ニチイ学館,0191400118,平日,,3,,,,,
012025,0171401052,北海道,函館市,認知症対応型デイサービス秋桜,ニンチショウタイオウガタデイサービスコスモス,認知症対応型通所介護,北海道函館市宝来町14-25,,41.758016600000000,140.721675300000010,0138-23-7220,0318-23-3221,8440005000266,社会医療法人高橋病院,0171401052,"平日,土曜日,祝日",なし,0,http://takahashi-group.jp/,,,,
012025,0191400282,北海道,函館市,認知症対応型デイサービスまつかわ,ニンチショウタイオウガタデイサービスマツカワ,認知症対応型通所介護,北海道函館市松川町41番17号,,41.787007482917550,140.737195473680120,0138-41-1221,0138-45-1021,1440005000231,医療法人鴻仁会,0191400282,"平日,土曜日,日曜日,祝日",365日サービス実施,0,http://www.fukase.or.jp,,,,
012025,0191400738,北海道,函館市,デイサービスセンター函館あいの里,デイサービスセンターハコダテアイノサト,認知症対応型通所介護,北海道函館市亀田中野町277番地12,,41.852988800000010,140.775459200000000,0138-47-8700,0138-47-4740,3440005000378,社会福祉法人函館光智会,0191400738,平日,,0,http://aino-sato.net,,,,
012025,0191400399,北海道,函館市,認知症対応型デイサービスこうじゅ,ニンチショウタイオウガタデイサービスコウジュ,認知症対応型通所介護,北海道函館市亀田町７番１号,,41.792217300000000,140.734324500000000,0138-41-5100,0138-41-5109,7440005000382,社会福祉法人函館鴻寿会,0191400399,"平日,土曜日,日曜日,祝日",祝日や年末年始等も営業しております。,,http://www5.ncv.ne.jp/~cs-kouju/day.html,,,,
012033,0172000051,北海道,小樽市,認知症対応型デイサービスセンターはる,ニンチショウタイオウガタデイサービスセンターハル,認知症対応型通所介護,小樽市赤岩２丁目１８番２２号,,43.225102500000000,140.993756800000030,0134-31-2271,0134-31-2259,9430005007765,社会福祉法人ノマド福祉会,0172000051,"平日,祝日",,0,https://nomad-haru.com/,,,,
012033,0192000032,北海道,小樽市,デイサービス　朝里山荘,デイサービス　アサリサンソウ,認知症対応型通所介護,小樽市朝里川温泉2丁目694番63号,,43.148559400000000,141.041618100000050,0134-51-5577,0134-51-5578,7430001026283,株式会社道央ケアセンター,0192000032,"平日,祝日",,0,https://www.douou-care.co.jp,,,,
012033,0192000180,北海道,小樽市,デイサービスおたる,デイサービスオタル,認知症対応型通所介護,北海道小樽市稲穂2丁目13番1号道央ケアセンタービル3階,道央ケアセンタービル3階,43.196772300000000,140.997444800000040,0134-27-7001,0134-27-7007,7430001026283,株式会社道央ケアセンター,0192000180,"平日,祝日","冬季休業1/1～1/3、夏季休業8/15,16",0,http://www.douou-care.co.jp,,,,
012041,0192900157,北海道,旭川市,グループホーム　ひまわり,グループホーム　ヒマワリ,認知症対応型通所介護,北海道旭川市錦町18丁目2150番地,,43.791690300000000,142.332359799999950,0166-59-5775,0166-53-5400,,社会福祉法人　群生会,0192900157,"平日,土曜日,日曜日,祝日",,,http://www.gunseikai.jp/,,,,
012041,0172901738,北海道,旭川市,デイサービス　サンシャイン,デイサービス　サンシャイン,認知症対応型通所介護,北海道旭川市北門町21丁目2172-111,,43.796703600000000,142.333581600000000,0166-55-4557,0166-54-9700,,デイサービス　サンシャイン,0172901738,"平日,土曜日,日曜日,祝日",-,,,,,,
012041,0192900207,北海道,旭川市,グループホーム　愛あい,グループホーム　アイアイ,認知症対応型通所介護,旭川市川端町２条５丁目２番３号,,43.781661500000000,142.352336400000000,0166-53-9898,0166-73-6276,,有限会社　ライフサポート,0192900207,"平日,土曜日,日曜日,祝日",,0,,,,,
012041,0192902245,北海道,旭川市,グループホームぞう,グルーウプホーム　ゾウ,認知症対応型通所介護,北海道旭川市末広１条１３丁目２番１０号,,43.816773600000000,142.400426499999980,0166-59-6670,0166-59-6671,,有限会社　ぞう,0192902245,"平日,土曜日,日曜日,祝日",-,,,,,,
012041,0192902229,北海道,旭川市,グループホーム　和が家,グループホーム　ワガヤ,認知症対応型通所介護,北海道旭川市春光台5条3丁目7-24,,43.822057625218410,142.347771688360580,0166-52-0755,0166-52-0785,,有限会社　パートナーステーション,0192902229,"平日,土曜日,日曜日,祝日",,6,http://www.wagaya-gh.com/,,,,
012041,0192902591,北海道,旭川市,認知症対応型通所介護グループホームひだまりの家,ニンチショウタイオウガタツウショカイゴグループホームヒダマリノイエ,認知症対応型通所介護,旭川市神楽4条1丁目2番4号,,43.764749900000000,142.344150000000000,0166-69-2222,0166-63-4700,,有限会社ライフステージ,0192902591,"平日,土曜日,日曜日,祝日",年中無休、だだし事業所指定日を除く。,,https://life-stage.info,,,,
012041,0192900108,北海道,旭川市,デイサービス　ひぐらし,デイサービス　ヒグラシ,認知症対応型通所介護,北海道旭川市神居1条15丁目2-19,,43.755125300000000,142.340966600000000,0166-76-4180,0166-76-4170,7450001005632,株式会社　ケアーズ,0192900108,"平日,土曜日,祝日",利用者の状況により短時間利用も受け入れている。,12,http://www.day-higurashi.com,,,,
012041,0172902421,北海道,旭川市,グループホームひかり,グループホームヒカリ,認知症対応型通所介護,旭川市春光台2条6丁目1番11号,,43.820848000000000,142.365617200000000,0166-51-3088,0166-51-3089,1450002008714,有限会社ひかり,0172902421,"平日,土曜日,日曜日,祝日",,,https://hikari-g.jp/,,,,
012041,0192900256,北海道,旭川市,有限会社オフィスモリヤマ,ユウゲンカイシャオフィスモリヤマ,認知症対応型通所介護,北海道旭川市春光台２条６丁目１番１１,,43.820409143647346,142.365927141803000,0166-51-8787,0166-51-1187,5450002008792,有限会社オフィスモリヤマ,0192900256,"平日,土曜日,日曜日,祝日",土曜日と日曜日と１２月３１日から１月３日まで送迎なし,6,http://gh-hana.com,,,,
012041,0172900318,北海道,旭川市,りんどうの里通所介護事業所,リンドウノサトツウショカイゴジギョウショ,認知症対応型通所介護,北海道旭川市神居町雨紛１７２－２,,43.735812390626730,142.341514632655280,0166-63-3454,0166-63-3000,4450002006054,りんどうの里有限会社,0172900318,"平日,土曜日,祝日",,12,,,,,
012041,0192902070,北海道,旭川市,デイサービスにわとこ,デイサービスニワトコ,認知症対応型通所介護,旭川市東光４条１丁目２番７号,,43.752705100000000,142.389594799999940,0166-74-6471,0166-74-6481,6450001010245,株式会社エルダーサポート,0192902070,"平日,土曜日,祝日",事業所の都合で休業日を変更することがあります。（改行）台風・地震等の自然災害により、ご利用者の安全を確保できない場合は休業することがあります。,0,,,,,
012041,0192902609,北海道,旭川市,デイサービスにわとこの花,デイサービスニワトコノハナ,認知症対応型通所介護,北海道旭川市東光３条２丁目１番６号,,43.753899200000000,142.386850800000000,0166-76-1754,0166-76-1764,6450001010245,株式会社エルダーサポート,0192902609,"平日,土曜日,祝日",事業所の都合で休業日を変更する事があります。（改行）台風・地震等の自然災害により、ご利用者様の安全を確保できない場合は休業する事があります。,0,,,,,
012041,0192902120,北海道,旭川市,スロウラウンジこば,スロウラウンジ　コバ,認知症対応型通所介護,旭川市忠和2条4丁目1－12,,43.781407800000000,142.319092200000000,0166-61-7525,0166-74-5020,6450003000905,合同会社　スロウラウンジ,0192902120,"平日,土曜日,祝日",延長サービス対応,0,http://slow-lounge.net,,,,
012041,0192900298,北海道,旭川市,デイサービスセンターけあさぽ,デイサービスセンターケアサポ,認知症対応型通所介護,旭川市東光４条２丁目２番２１号,,43.752335900000000,142.393433299999970,0166-32-5940,0166-32-5940,9450003000497,合同会社旭川介護サービス,0192900298,平日,,0,,,,,
012041,0192902203,北海道,旭川市,デイサービスあき,デイサービスアキ,認知症対応型通所介護,北海道旭川市秋月３条２丁目２８－２６,,43.789146124422690,142.393482706607070,0166-76-9031,0166-76-9071,9450003000968,合同会社生き活きあさひかわ,0192902203,"平日,土曜日",,0,https://www.facebook.com/ikiiki.asahikawa.aki,,,,
012041,0192902484,北海道,旭川市,認知症対応型通所介護ひだまり,ニンチショウタイオウガタツウショカイゴヒダマリ,認知症対応型通所介護,北海道旭川市神楽4条1丁目3番5号グループホームひだまり,グループホームひだまり,43.764613300000000,142.343849300000000,0166-69-0230,0166-63-3660,3450002008043,有限会社ライフステージ,0192902484,"平日,土曜日,日曜日,祝日",,,http://www.life-stage.info,,,,
012050,0193500030,北海道,室蘭市,認知症対応型デイサービスセンターみたらの杜,ニンチショウタイオウガタデイサービスセンターミタラノモリ,認知症対応型通所介護,室蘭市絵鞆町２丁目２２番３号,,42.334271400000000,140.936958600000020,0143-26-3336,0143-26-3337,,社会福祉法人幸清会,0193500030,"平日,祝日",営業日　月、水、金曜日（改行）年末年始　１２月３０日から１月３日　休み,12,http://www.koseikai-wel.or.jp,,,,
012050,0173500216,北海道,室蘭市,デイサービスセンターかがやき,デイサービスセンターカガヤキ,認知症対応型通所介護,北海道室蘭市東町４丁目２０番８号,,42.341869502280570,141.025758339950580,0143-44-0012,0143-41-2006,1430005009901,社会福祉法人　室蘭福祉事業協会,0173500216,"平日,土曜日,祝日",昭和の日、建国記念日、みどりの日、こどもの日、山の日、秋分の日、勤労感謝の日、建国記念日、春分の日、１２月２９日～１月３日は休日（改行）それ以外の祝日は営業,12,http://muroran-fukushi.com,,,,
012068,0194100194,北海道,釧路市,ニチイケアセンター釧路昭和,ニチイケアセンタークシロショウワ,認知症対応型通所介護,北海道釧路市昭和中央６丁目３１番１８号,,43.030390500000000,144.355064900000000,0154-53-6231,0154-53-6232,,株式会社　ニチイ学館,0194100194,平日,居宅サービス計画により、休業日であってもサービスの提供を行う場合がある。,,http://www.nichiigakkan.co.jp/,,,,
012068,0174100594,北海道,釧路市,デイサービスふれ愛,デイサービスフレアイ,認知症対応型通所介護,釧路市若竹町18-15,,43.001030100000000,144.374844599999960,0154-23-7942,0154-23-7942,7460002005192,有限会社ふれ愛,0174100594,"平日,祝日",ー,0,http://www7b.biglobe.ne.jp/~fureai/,,,,
012068,0194100046,北海道,釧路市,道東勤医協ひまわりいきいきデイサービスセンター,ドウトウキンイキョウヒマワリイキイキデイサービスセンター,認知症対応型通所介護,北海道釧路市堀川町8番43号,,42.998094700000000,144.392856800000000,0154-24-1165,0154-23-7665,2460005000393,医療法人　道東勤労者医療協会,0194100046,"平日,土曜日,祝日",なし,12,http://mint.hokkai.net/doto-kin/,,,,
012068,0194100053,北海道,釧路市,道東勤医協さくらいきいきデイサービスセンター,ドウトウキンイキョウサクライキイキデイサービスセンター,認知症対応型通所介護,北海道釧路市桜ヶ岡2丁目18番7号,,42.966502899999990,144.422484800000000,0154-92-3030,0154-92-5755,2460005000393,社会医療法人道東勤労者医療協会,0194100053,"平日,祝日",,12,http://dotokin-kaigo.com/pdf/office08.pdf,,,,
012076,0194600144,北海道,帯広市,愛の家グループホーム　帯広共栄,アイノイエグループホームオビヒロキョウエイ,認知症対応型通所介護,北海道帯広市西12条南4丁目1-3,,42.926967400000000,143.186095700000000,0155-38-2336,0155-38-2306,,メディカル・ケア・サービス北海道株式会社,0194600144,平日,延長も可能,,http://www.mcsg.co.jp/,,,,
012076,0194600060,北海道,帯広市,愛の家デイサービス帯広西11条,アイノイエデイサービスオビヒロニシジュウイチジョウ,認知症対応型通所介護,北海道帯広市西１１条南15丁目2-1,,42.914349600000000,143.188934600000040,0155-24-6678,0155-24-6679,,MCS北海道株式会社,0194600060,平日,時間延長あり,0,http://mcs-ainoie.com/ins13.html,,,,
012076,0194600078,北海道,帯広市,愛の家ディサービス帯広東12条,アイノイエディサービスオビヒロヒガシ12ジョウ,認知症対応型通所介護,北海道帯広市東12条南4丁目1-75,,42.929263800000000,143.226671700000000,0155-26-3330,,5430001028174,メディカル・ケア・サービス北海道株式会社,0194600078,平日,,3,,,,,
012076,0194600516,北海道,帯広市,愛の家デイサービス帯広若葉,アイノイエデイサービスオビヒロワカバ,認知症対応型通所介護,北海道帯広市西16条南6丁目27－16,,42.902994199999990,143.176316100000000,0155-58-5510,0155-58-5511,,メディカル・ケア・サービス北海道株式会社,0194600516,平日,時間延長あり,0,,,,,
012076,0194600540,北海道,帯広市,デイサービススローライフおびこ,デイサービススローライフオビコ,認知症対応型通所介護,北海道帯広市東四条南20丁目6-4,,42.910079400000000,143.213951899999980,0155-20-3102,0155-22-2919,7430005001448,社会医療法人恵和会,0194600540,"平日,祝日",,12,https://obihiro.keiwakai.jp/obiko,,,,
