都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
011029,0110214947,北海道,札幌市北区,指定訪問リハビリテーション,シテイホウモンリハビリテーション,訪問リハビリテーション,札幌市北区百合が原１１丁目１８６番地,,43.131936900000000,141.367518199999950,011-771-1501,011-771-0865,5430005001788,医療法人社団札幌百合の会病院,0110214947,"平日,祝日",なし,0,https://yurinokai-hp.jp/,,,,
011029,0110213329,北海道,札幌市北区,医療法人社団札幌優翔館病院,イリョウホウジンシャダン　サッポロユウショウカンビョウイン,訪問リハビリテーション,北海道札幌市北区東茨戸２条２丁目８番２５号,,43.164768800000000,141.357989299999980,011-772-9211,011-772-9213,7430005001472,医療法人社団翔嶺館,0110213329,"平日,土曜日,祝日",,0,http://www.shoureikan.jp/yuushoukan/,,,,
011029,0110213154,北海道,札幌市北区,訪問リハビリテーションしんかわ,ホウモンリハビリテーションシンカワ,訪問リハビリテーション,北海道札幌市北区新川5条4丁目2-8,,43.102889400000000,141.321047900000000,011-763-0110,011-763-0122,8430005001513,医療法人新川新道整形外科病院,0110213154,平日,,0,https://shinkawashindo.com/,,,,
011029,0150280139,北海道,札幌市北区,介護老人保健施設サンビオーズ新琴似訪問リハビリテーション,カイゴロウジンホケンシセツサンビオーズシンコトニホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市北区新琴似2条5丁目1-1,,43.106539300000000,141.320868199999950,011-763-9300,011-763-9301,9050005006021,医療法人晴生会,0150280139,"平日,祝日",,0,https://www.aoikai.jp/symbiose/,,,,
011029,0150280113,北海道,札幌市北区,介護老人保健施設プラットホーム　訪問リハビリテーション,カイゴロウジンホケンシセツプラットホーム　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市北区あいの里２条１丁目２０－１,,43.159605300000000,141.385072500000000,011-776-3037,011-776-3039,8430005001620,社会医療法人社団愛心館,0150280113,"平日,祝日",,0,http://www.aishinkan.jp/platform,,,,
011029,0150280097,北海道,札幌市北区,介護老人保健施設ら・ぱーす,カイゴロウジンホケンシセツラ・パース,訪問リハビリテーション,北海道札幌市北区篠路町上篠路6番286,,43.130295900000010,141.382363200000000,011-774-1131,011-774-1818,5430005001508,社会医療法人禎心会,0150280097,"平日,土曜日,祝日",,0,https://www.teishinkai.jp/lapaz/,,,,
011029,0110217171,北海道,札幌市北区,医療法人社団ゆりがはら内科ケア＆クリニック訪問リハビリテーション,イリョウホウジンシャダンユリガハラナイカアンドクリニックホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市北区百合が原7丁目4番25号,,43.133648800000000,141.364814600000000,011‐770‐7111,011‐770‐7115,4430005003265,医療法人社団ゆりがはら内科ケア＆クリニック,0110217171,平日,12月28日～1月3日を除く,0,,,,,
011029,0110711140,北海道,札幌市北区,逢縁クリニック,オウエンクリニック,訪問リハビリテーション,北海道札幌市北区北33条西2丁目1-15,,43.100381600000010,141.343871100000000,070-9003-3302,,,,0110711140,平日,,,,,,,
011037,0110214350,北海道,札幌市東区,医療法人社団英仁会　札苗病院,イリョウホウジンシャダンエイジンカイ　サツナエビョウイン,訪問リハビリテーション,北海道札幌市東区東苗穂７条２丁目８番２０号,,43.094838100000000,141.412755299999960,011-783-3311,011-783-3343,,医療法人社団英仁会,0110214350,"平日,土曜日",-,0,http://satsunae-hp.jp/,,,,
011037,0110219243,北海道,札幌市東区,医療法人　北海道家庭医療学センター　栄町ファミリークリニック,イリョウホウジン　ホッカイドウカテイイリョウガクセンター　サカエマチファミリークリニック,訪問リハビリテーション,北海道札幌市東区北４１条東１５丁目１－１８,,43.112553700000000,141.365330600000000,011-723-8633,011-722-9387,,北海道家庭医療学センター,0110219243,平日,水曜日午後は利用できません。,0,http://sakaemachi-fc.com/,,,,
011037,0110711579,北海道,札幌市東区,医療法人　札幌共立医院,イリョウホウジン　サッポロキョウリツイイン,訪問リハビリテーション,北海道札幌市東区北４８条東１丁目１番５号,,43.117614800000000,141.344530600000000,011-752-4101,011-752-4231,6430005014789,医療法人札幌共立医院,0110711579,平日,,0,http://www.sapkyo-hosp.jp,,,,
011037,0150280121,北海道,札幌市東区,介護老人保健施設　あすかHOUSE東苗穂,カイゴロウジンホケンシセツアスカハウスヒガシナエボ,訪問リハビリテーション,北海道札幌市東区東苗穂6条3丁目11番55号,,43.089814500000000,141.413055400000000,011-789-0100,011-789-0200,1430005001734,医療法人社団明日佳,0150280121,平日,,0,http://www.asuka-gp.or.jp/asukahouse/,,,,
011037,0110215761,北海道,札幌市東区,社会医療法人社団三草会　クラーク病院,シャカイイリョウホウジンシャダンサンソウカイ　クラークビョウイン,訪問リハビリテーション,北海道札幌市東区本町2条4丁目8－20クラーク病院2階,クラーク病院2階,43.079714200000010,141.389653299999960,011-787-6323,011-780-5202,2430005001799,社会医療法人社団三草会,0110215761,平日,,55,https://note.com/vivid.gnu1778,,,,
011037,0110710365,北海道,札幌市東区,よつば家庭医療クリニック訪問リハビリテーション,ヨツバカテイイリョウクリニックホウモンリハビリテーション,訪問リハビリテーション,札幌市東区北12条東4丁目1番1号カレスプレミアムガーデン,カレスプレミアムガーデン,43.076708100000000,141.358802900000000,011-722-2533,011-722-2233,5430005002019,社会医療法人社団カレスサッポロ,0110710365,平日,土曜・日曜・祝日・12月30日～1月3日はお休み,0,www.yotsubacl.jp/h-reha.html,,,,
011037,0150280071,北海道,札幌市東区,ひまわり訪問リハビリ,ヒマワリホウモンリハビリ,訪問リハビリテーション,札幌市東区東苗穂4条1丁目1-68,,43.088542205239115,141.400909440089440,011-785-5777,011-780-2058,2430005001997,社会医療法人豊生会,0150280071,平日,日曜日・祝日,0,http://www.houseikai.or.jp/,,,,
011037,0110219862,北海道,札幌市東区,豊生会元町総合クリニック訪問リハビリ,ホウセイカイモトマチソウゴウクリニックホウモンリハビリ,訪問リハビリテーション,北海道札幌市北25条東20丁目７番１号,,43.096504999999990,141.383636399999970,011-783-5100,011-783-5123,2430005001997,医療法人社団豊生会,0110219862,平日,勤務状況によって、お休みや振替について都度、相談させて頂いています。,0,https://www.houseikai.or.jp/motomachi/,,,,
011045,0150380137,北海道,札幌市白石区,勤医協老人保健施設柏ヶ丘訪問リハビリテーション,キンイキョウロウジンホケンシセツカシワガオカホウモンリハビリテーション,訪問リハビリテーション,札幌市白石区平和通7丁目南５－１,,43.046991000000000,141.417241900000020,011-865-0010,011-865-9538,3430005010758,公益社団法人北海道勤労者医療協会,0150380137,"平日,土曜日",,0,,,,,
011045,0110514338,北海道,札幌市白石区,さくら内科クリニック訪問リハビリステーション,サクラナイカクリニックホウモンリハビリステーション,訪問リハビリテーション,北海道札幌市白石区東札幌4条4丁目1番18号さくら内科クリニック,さくら内科クリニック,43.051288700000000,141.391168700000000,011-817-2171,011-817-2172,2430005004587,医療法人社団響,0110514338,平日,,0,http://www.sakurame-dc.com/,,,,
011045,0110311099,北海道,札幌市白石区,勤医協札幌病院　訪問リハビリテーション,キンイキョウサッポロビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市白石区菊水4条1丁目9番22号,,43.059288300000010,141.373138700000000,011-820-1292,011-820-1245,3430005010758,公益社団法人北海道勤労者医療協会,0110311099,平日,,,http://www.satsubyo.com/,,,,
011045,0110513777,北海道,札幌市白石区,札幌白石記念病院　訪問リハビリテーション,サッポロシロイシキネンビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市白石区本通8丁目南1-10,,43.044426800000000,141.416427399999970,011-863-5151,011-863-5161,9430005001462,社会医療法人医翔会,0110513777,平日,土曜、日曜、祝日（振替は要相談）,0,http://www.ssn.hp.jp/,,,,
011045,0150380012,北海道,札幌市白石区,介護老人保健施設コミュニティホーム白石,カイゴロウジンホケンシセツコミュニティホームシロイシ,訪問リハビリテーション,北海道札幌市白石区本郷通3丁目南1番35号,,43.046270700000000,141.404084099999980,011-864-5321,011-864-9590,5430005000583,社会福祉法人　渓仁会,0150380012,平日,,0,http://www.keijinkai.com/ｃ－ｓｈｉｒｏｉｓｈｉ,,,,
011045,0110513611,北海道,札幌市白石区,医療法人社団明日佳　白石明日佳病院,イリョウホウジンシャダンアスカ　シロイシアスカビョウイン,訪問リハビリテーション,北海道札幌市白石区東札幌5条5丁目2番5号,,43.050875600000000,141.394707000000040,011-823-5151,011-823-8290,1430005001734,医療法人社団明日佳,0110513611,平日,,0,http://www.asuka-gp.or.jp/shiroishi/,,,,
011053,0110320009,北海道,札幌市豊平区,札幌ライラック病院　訪問リハビリテーション,サッポロライラックビョウイン　　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市豊平区豊平6条8丁目2番18号,,43.046615900000000,141.372381300000000,011‐812‐8822,011‐831‐2015,7430005001530,医療法人北志会札幌ライラック病院,0110320009,平日,,0,http://www.lilac.or.jp,,,,
011053,0110317732,北海道,札幌市豊平区,医療法人社団北樹会病院　つきさっぷ訪問リハビリ,イリョウホウジンシャダンホクジュカイビョウイン　ツキサップホウモンリハビリ,訪問リハビリテーション,札幌市豊平区月寒西5条8丁目4番32号,,43.025816800000010,141.386600600000060,011-858-4511,011-850-5711,3430005001988,医療法人社団　北樹会病院,0110317732,"平日,土曜日,祝日",土曜日は不定期（改行）必要に応じて、通常以外の時間帯にサービスを実施する場合あり,110,http://www.hokujyukai.jp/,,,,
011053,0150580124,北海道,札幌市豊平区,介護老人保健施設　ノテ日本医療大学リハビリ,カイゴロウジンホケンシセツ　ノテニホンイリョウダイガクリハビリ,訪問リハビリテーション,札幌市豊平区月寒東3条11丁目1-55,,43.029535000000000,141.414583000000000,011-350-6700,011-350-6770,3430005000585,社会福祉法人ノテ福祉会,0150580124,平日,,0,https://www.note.or.jp,,,,
011061,0110510666,北海道,札幌市南区,医療法人　一仁会　南札幌脳神経外科,イリョウホウジン　イチジンカイ　ミナミサッポロノウシンケイゲカ,訪問リハビリテーション,北海道札幌市南区川沿2条3丁目2番32号,,43.000115500000000,141.331320900000040,011-572-0330,011-572-2151,,医療法人　一仁会　南札幌脳神経外科,0110510666,平日,,0,msnsc.jp,,,,
011061,0110511177,北海道,札幌市南区,もなみクリニック,モナミクリニック,訪問リハビリテーション,北海道札幌市南区川沿5条3丁目2-1,,42.992549700000000,141.331571100000020,011-578-5775,011-578-5776,,医療法人社団もなみ,0110511177,"平日,土曜日",火曜日・木曜日は15時までの営業時間訪問看護・リハビリ・訪問診療の時間は要相談,0,http://www.monami-cl.com/,,,,
011061,0110513579,北海道,札幌市南区,札幌南病院,サッポロミナミビョウイン,訪問リハビリテーション,北海道札幌市南区石山東7丁目1番28号,,42.954499100000000,141.343543700000050,011-591-1200,011-591-1271,,医療法人大空,0110513579,平日,,0,http://www.zion-g.jp/sapporominami/,,,,
011061,0110516598,北海道,札幌市南区,渓仁会真駒内在宅クリニック訪問リハビリテーション,ケイジンカイマコマナイザイタククリニックホウモンリハビリテーション,訪問リハビリテーション,札幌市南区真駒内本町５丁目１番８号第５ナベビル２階,第５ナベビル２階,43.004724499999990,141.348397700000000,011-590-5369,011-590-5379,4430005001450,医療法人渓仁会,0110516598,平日,年末年始は定休日とさせて頂ます。,300,https://www.keijinkai.com/makomanai-clinic/,,,,
011061,0110515061,北海道,札幌市南区,医療法人社団もなみ　もなみクリニック,イリョウホウジンシャダンモナミ　モナミクリニック,訪問リハビリテーション,北海道札幌市南区川沿5条3丁目2-1,,42.992549700000000,141.331571100000020,011-578-5775,011-578-5776,1430005012905,医療法人社団もなみ,0110515061,"平日,土曜日",月・水・金9：00-17：45（改行）火・木9：00-15：00（改行）土9：00-12：00,0,monami-cl.com,,,,
011061,0110112489,北海道,札幌市南区,愛全病院,アイゼンビョウイン,訪問リハビリテーション,北海道札幌市南区川沿13条2丁目1-38,,42.979599100000000,141.333794500000000,011-571-5670,011-572-8005,4430005001434,医療法人愛全会,0110112489,平日,なし,,https://www.aizenkai.or.jp/,,,,
011061,0110318326,北海道,札幌市南区,医療法人社団　札幌藤が丘整形外科医院,イリョウホウジンシャダン　サツポロフィジガオカセイケイゲカイイン,訪問リハビリテーション,北海道札幌市南区藤野２条２丁目1-18,,42.961390922746900,141.308734056483420,011-592-1388,011-592-1315,3430005001807,医療法人社団札幌藤が丘整形外科医院,0110318326,平日,,0,http://www.sfoc.or.jp,,,,
011070,0110416518,北海道,札幌市西区,平和リハビリテーション病院,ヘイワリハビリテーションビョウイン,訪問リハビリテーション,北海道札幌市西区平和３０６番地1,,43.056040000000000,141.242871800000000,011-662-1771,011-662-1779,,医療法人社団静和会,0110416518,"平日,土曜日",,0,http://www.seiwa-kai.or.jp/heiwa-reha,,,,
011070,0110411121,北海道,札幌市西区,社会医療法人孝仁会　札幌第一病院,シャカイイリョウホウジンコウジンカイ　サッポロダイイチビョウイン,訪問リハビリテーション,札幌市西区二十四軒4条3丁目4番26号,,43.076311700000000,141.307318600000030,011-611-6201,011-643-3790,,社会医療法人孝仁会,0110411121,平日,土曜日は電話対応をおこなっている。,3,http://www.sapporo-daiichi.com,,,,
011070,0170402101,北海道,札幌市西区,札幌山の上病院訪問リハステーション,サッポロヤマノウエビョウインホウモンリハステーション,訪問リハビリテーション,北海道札幌市西区山の手6条9丁目1－1,,43.069852999999995,141.286798600000000,011-621-1200,011-621-3577,1430005001494,医療法人札幌山の上病院,0170402101,"平日,土曜日",現在、土曜日は平日の予備日として、必要に応じてサービスを実施。,30,http://www.yamanoue.ne.jp,,,,
011070,0110419348,北海道,札幌市西区,医療法人　あおぞらクリニック,イリョウホウジン　アオゾラクリニック,訪問リハビリテーション,北海道札幌市西区発寒６条９丁目１７ー４０　２階,,43.088422300000000,141.280502800000000,011-668-3330,011-351-5945,7430005013996,医療法人あおぞらクリニック,0110419348,"平日,土曜日",,0,http://aozora-d.byoinnavi.jp/,,,,
011070,0150480010,北海道,札幌市西区,介護老人保健施設　セージュ山の手,カイゴロウジンホケンシセツ　セージュヤマノテ,訪問リハビリテーション,北海道札幌市西区山の手４条５丁目3-1,,43.070427800000000,141.293983100000000,011-614-2111,011-614-8444,2430005001452,医療法人耕仁会,0150480010,平日,,0,https:://www.seijyu-yama.jp/,,,,
011070,0110419736,北海道,札幌市西区,グッドライフクリニック西町南,グッドライフクリニックニシマチミナミ,訪問リハビリテーション,北海道札幌市西区西町南12丁目1-38三本菅ビル2階,三本菅ビル2階,43.081939899999990,141.283471400000000,011-663-1110,011-215-5292,7430005014937,医療法人グッドライフグループ,0110419736,平日,,40,https://goodlifeclinic.co.jp,,,,
011070,0110419538,北海道,札幌市西区,医療法人　静和会,イリョウホウジン　セイワカイ,訪問リハビリテーション,北海道札幌市西区八軒5条東5丁目1-1,,43.081578700000000,141.322251800000000,011-738-7111,011-738-7117,7430005001811,医療法人社団静和会,0110419538,"平日,祝日",,0,http://seiwa-mh.jp,,,,
011070,0150480077,北海道,札幌市西区,介護老人保健施設　エル・クォール平和,カイゴロウジンホケンシセツ　エルクォールヘイワ,訪問リハビリテーション,札幌市西区平和2条11丁目2番5号,,43.056657000000000,141.243850900000000,011-667-8111,011-667-8121,7430005001811,医療法人社団静和会,0150480077,"平日,土曜日,祝日",祝日の営業は事業所の指定した日,0,http://www.seiwa-kai.or.jp/elqol,,,,
011070,0110412459,北海道,札幌市西区,イムス札幌消化器中央総合病院　訪問リハビリテーション,イムスサッポロショウカキチュウオウソウゴウビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市西区八軒2条西2丁目11-1管理棟2階,管理棟2階,43.083381000000000,141.309493800000000,011-555-3374,011-621-1100,6430005001473,医療法人社団　明生会,0110412459,"平日,土曜日",,0,https://www.ims.gr.jp/ims-sapporo/,,,,
011070,0110415635,北海道,札幌市西区,医療法人社団明日佳　宮の沢明日佳病院,イリョウホウジンシャダンアスカ　ミヤノサワアスカビョウイン,訪問リハビリテーション,北海道札幌市西区西町南20丁目1-30,,43.086270299999995,141.275681800000030,011-664-7111,011-664-7649,4430005001509,医療法人社団明日佳　札幌宮の沢脳神経外科病院,0110415635,平日,,74,http://www.smn-hp.or.jp/,,,,
011070,0110414083,北海道,札幌市西区,勤医協札幌西区病院　訪問リハビリテーション,キンイキョウサッポロニシクビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市西区西町北19丁目1番5号勤医協札幌西区病院,勤医協札幌西区病院,43.086842100000010,141.276910200000000,080-5598-9227,011-666-1509,3430005010758,公益社団法人北海道勤労者医療協会,0110414083,平日,,0,http://www.kin-ikyo-nishiku.jp/,,,,
011070,0150480119,北海道,札幌市西区,平和の杜訪問リハビリテーション,ヘイワノモリホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市西区平和420番地,,43.057747900000000,141.226114899999970,011-668-2020,011-668-2525,6430005012867,社会福祉法人杜の会,0150480119,"平日,土曜日,日曜日,祝日",,0,https://www.morinokai1001.jp,,,,
011070,0110415247,北海道,札幌市西区,医療法人　知仁会　八木整形外科病院,イリョウホウジン　チジンカイ　ヤギセイケイゲカビョウイン,訪問リハビリテーション,札幌市西区西野３条５丁目１番３５号,,43.077079700000000,141.277937599999970,011-663-3100,011-663-3883,8430005001538,医療法人知仁会八木整形外科病院,0110415247,平日,,30,http://www.yamanotedori.net/,,,,
011070,0110419140,北海道,札幌市西区,医療法人社団　北裕会　札幌記念病院,イリョウホウジンシャダン　ホクユウカイ　サッポロキネンビョウイン,訪問リハビリテーション,北海道札幌市西区八軒9条西10丁目1番11号,,43.097876900000000,141.304546200000000,011-618-2221,011-618-2227,1430005004778,医療法人社団北裕会,0110419140,平日,,,,,,,
011070,0110419637,北海道,札幌市西区,おうちクリニック　訪問リハビリ事業所,オウチクリニック　ホウモンリハビリジギョウショ,訪問リハビリテーション,北海道札幌市西区宮の沢1条1丁目7-10ワイビル宮の沢2階,ワイビル宮の沢2階,43.090741199999990,141.275631900000000,011-676-3378,011-215-6233,7430005013880,医療法人社団コブス,0110419637,平日,営業日時、時間以外については応相談。定休日の場合は振替対応可能。,120,https://ouchi-sapporo.com/,,,,
011088,0110514007,北海道,札幌市厚別区,医療法人　札幌徳洲会病院,サッポロトクシュウカイビョウイン,訪問リハビリテーション,北海道札幌市厚別区大谷地東1丁目1番1号,,43.029266099999994,141.447922599999970,011-890-1110,011-890-2202,1120005005403,医療法人　徳洲会,0110514007,平日,,0,http://www2.satutoku.jp/,,,,
011088,0150380087,北海道,札幌市厚別区,介護老人保健施設あつべつ,カイゴロウジンホケンシセツアツベツ,訪問リハビリテーション,札幌市厚別区厚別町山本750番地6号,,43.058543900000000,141.462566899999960,011-896-5020,011-896-5055,7430005000540,社会福祉法人栄和会,0150380087,平日,なし,0,http://www.eiwakai.or.jp/,,,,
011088,0110516499,北海道,札幌市厚別区,新さっぽろ在宅リハビリテーションセンター,シンサッポロザイタクリハビリテーションセンター,訪問リハビリテーション,北海道札幌市厚別区厚別中央1条6丁目2番10号,,43.039574400000000,141.475983800000000,011-891-2500,011-891-5100,8430005001488,医療法人脳神経研究センター,0110516499,平日,,0,https://www.snh.or.jp,,,,
011088,0110511383,北海道,札幌市厚別区,医療法人社団翔嶺館　新札幌聖陵ホスピタル,イリョウホウジンシャダンショウレイカン　シンサッポロセイリョウホスピタル,訪問リハビリテーション,北海道札幌市厚別区厚別東4条2丁目1番30号,,43.044764700000010,141.480312599999960,011-898-2151,011-898-2171,7430005001472,医療法人社団翔嶺館,0110511383,"平日,土曜日",,0,http://www.shoureikan.jp/seiryou/,,,,
011088,0110317187,北海道,札幌市厚別区,ファミリークリニックこころ,ファミリークリニックココロ,訪問リハビリテーション,北海道札幌市厚別区もみじ台東4丁目2-7,,43.030183800000000,141.499034100000000,011-802-8127,011-897-0868,3430005001773,医療法人社団秀和会ファミリークリニックこころ,0110317187,"平日,祝日",,0,https://familyclinic-cocoro.com/,,,,
011088,0110313855,北海道,札幌市厚別区,大谷地病院訪問リハビリテーション,オオヤチビョウインホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市厚別区大谷地東5丁目7番10号,,43.022758800000000,141.458427600000050,011-891-3737,011-891-3868,3430005001476,医療法人重仁会,0110313855,平日,,0,http://www.ohyachi-hp.or.jp/,,,,
011088,0170513568,北海道,札幌市厚別区,社会医療法人　貞仁会　新札幌ひばりが丘訪問リハビリステーション,シャカイイリョウホウジン　テイジンカイ　シンサッポロヒバリガオカホウモンリハビリス,訪問リハビリテーション,北海道札幌市厚別区厚別中央3条2丁目12番40号,,43.035594700000020,141.460755100000000,011-894-7075,011-894-7076,6430005001481,社会医療法人貞仁会,0170513568,平日,,0,http://www.hibarigaoka-hp.jp,,,,
011088,0150380046,北海道,札幌市厚別区,厚別老人保健施設ディ・グリューネン,アツベツロウジンホケンシセツ　ディ・グリューネン,訪問リハビリテーション,札幌市厚別区厚別町下野幌38番18,,43.039166932497260,141.502603009909020,011-898-5580,011-898-6760,6430005001523,医療法人東札幌病院,0150380046,平日,,0,https://www.d-grunen.com/,,,,
011088,0110511532,北海道,札幌市厚別区,医療法人社団明日佳　桜台明日佳病院,イリョウホウジンシャダンアスカ　サクラダイアスカビョウイン,訪問リハビリテーション,北海道札幌市厚別区厚別西5条5丁目1番1号,,43.054552700000000,141.464433699999970,011-894-8181,011-894-8196,1430005001734,医療法人社団明日佳,0110511532,平日,,0,http://www.asuka-gp.or.jp/sakuradai/,,,,
011088,0110510476,北海道,札幌市厚別区,医療法人中山会　新札幌パウロ病院訪問リハビリテーション事業所,イリョウホウジンナカヤマカイ　シンサッポロパウロビョウインホウモンリハビリテーションジギョウショ,訪問リハビリテーション,札幌市厚別区厚別東２条６丁目４番１号,,43.046512200000000,141.489862600000040,011-809-5620,011-809-5630,7430005003270,医療法人中山会,0110510476,平日,,0,https://www.byo-in.com/,,,,
011088,0110516481,北海道,札幌市厚別区,交雄会新さっぽろ病院　訪問リハビリテーション,コウユウカイシンサッポロビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,札幌市厚別区厚別中央１条６丁目２⁻５,,43.039377100000000,141.476220000000040,011-801-1212,011-801-1213,9430005004143,社会医療法人交雄会メディカル,0110516481,平日,,25,https://www.kss-hp.or.jp/,,,,
011096,0110417797,北海道,札幌市手稲区,かわばた訪問リハビリテーション　ライフ,カワバタホウモンリハビリテーション　ライフ,訪問リハビリテーション,北海道札幌市手稲区新発寒4条5丁目13-13,,43.115006000000000,141.270089600000000,011-688-2525,011-688-2526,,医療法人　かわばた内科クリニック,0110417797,平日,,,,,,,
011096,0110414968,北海道,札幌市手稲区,札幌秀友会病院　訪問リハビリテーション,サッポロシュウユウカイビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,北海道札幌市手稲区新発寒5条6丁目2番1号,,43.116800500000000,141.268433700000060,011－685－3434,011－685－3533,5430005001490,医療法人秀友会,0110414968,平日,,0,www.shuyukai.or.jp,,,,
011096,0110412467,北海道,札幌市手稲区,医療法人社団明生会　イムス札幌リハビリテーション病院　訪問リハビリテーション,イリョウホウジンシャダンメイセイカイ　イムスサッポロリハビリテーションビョウイン　ホウモンリハビリテーション,訪問リハビリテーション,札幌市手稲区手稲金山１２４番地,,43.122892200000000,141.198519000000030,011-681-2105,011-683-5370,6430005001473,医療法人社団明生会,0110412467,"平日,土曜日,祝日",体調不良や受診等により、予定された訪問が出来ない場合は、可能な限りあらかじめ日程変更を御相談致します。,0,http://ims-sappororeha.org/,,,,
